deletion	1:1-3050000	3.05e+06	0	5.22533e-14	0	5.22876e-14	0	-1
deletion	1:3108251-3112000	3750	0.418302	0.000123869	1.23132e-08	196.513	22.5488	0.615658
deletion	1:3195751-3200750	5000	0.510294	7.92467e-06	0.00168395	0.0192325	131.526	0.0249433
deletion	1:3220751-3227750	7000	0.372897	1.15311e-06	9283.99	0.00722111	343868	0.549669
deletion	1:3229751-3234500	4750	0.492748	3.4768e-05	0.0206772	4.0887	1016.45	0.0934579
deletion	1:3263001-3265000	2000	0.38094	2.73626	0.00166119	1	1	0.181818
deletion	1:3858751-3860500	1750	0.0178589	9.31158e-05	2.23632e-25	1	1	0.5
deletion	1:3914751-3917250	2500	0.236086	0.237632	3.39097e-08	15344.7	0.0876686	0.151079
deletion	1:3917751-3923250	5500	0.247169	1.03157e-08	0.0039501	0.00427211	81.2556	0.410359
duplication	1:4150001-4155250	5250	2.2194	0.00595717	1.87509e+08	16.8274	5.30219e+08	0.97424
deletion	1:4327001-4328500	1500	0.189389	14.0663	6.95027e-05	1	1	0.574074
duplication	1:4627251-4633000	5750	1.94192	0.000191004	2.89118e+06	3.47606	3.18783e+07	0.76938
duplication	1:4633251-4637750	4500	2.64649	0.011898	2.32788e-05	0.879157	1.13007e-21	0.969502
deletion	1:5179751-5183750	4000	0.216861	0.0368848	199259	280.026	2.3918e+07	0.564516
deletion	1:5184001-5184750	750	0.137386	2790.87	0.0164573	1	1	0.574074
deletion	1:5378001-5380000	2000	0.0925317	0.00749912	1.1028e-19	1	1	0.275862
deletion	1:5496501-5500250	3750	0.521582	0.0171836	44.2625	28.9995	172.511	0.277311
deletion	1:5512251-5520500	8250	0.545178	1.93179e-11	3.92357e-16	3.85044e-09	8.61813e-11	0.0267516
deletion	1:5540001-5560500	20500	0.655893	7.77427e-12	1.75076e+08	8.61473e-12	2.30009e+08	0.0702147
deletion	1:5587501-5621750	34250	0.0210225	4.65321e-12	1.70643e-282	4.94178e-12	1.72975e-265	0.522876
deletion	1:5623751-5634750	11000	0.0394291	1.44884e-11	1.47276e-106	1.77081e-11	1.34875e-85	0.761062
deletion	1:5638251-5640500	2250	0.0699725	0.0171357	1.03276e-12	1	1	0.888889
deletion	1:5747001-5752500	5500	0.258539	2.59053e-08	4.11266e-12	0.000526754	8.15416e-06	0.691756
deletion	1:5753251-5757000	3750	0.00447563	4.24993e-11	2.74998e-67	4.03226e-05	1.44587e-29	0
deletion	1:5910751-5911750	1000	0.0567079	184.426	4.17406e-07	1	1	0.176471
deletion	1:5921001-5922750	1750	0.229162	68.0237	0.000214274	1	1	0.158416
deletion	1:5923001-5926500	3500	0.344412	0.00644226	3.54396	85.4593	6.00752	0.167939
deletion	1:6508751-6511250	2500	0.467613	0.015337	6.3226e-05	190030	780003	0.00588235
deletion	1:7088751-7089750	1000	0.0132187	4.94036	2.96275e-11	1	1	0.105263
deletion	1:7546751-7553250	6500	0.478727	1.5043e-05	3.38052	0.0525526	1889.66	0.820755
duplication	1:7951751-7960000	8250	2.65752	0.00088014	40575.6	0.0690486	608088	0.180026
deletion	1:8238001-8244000	6000	0.00375143	2.65621e-11	2.1507e-113	3.98431e-11	3.47932e-75	0.111111
deletion	1:8411501-8412000	500	0	32437.8	0.0327925	1	1	0
deletion	1:8438501-8442500	4000	0.475756	0.0236844	6.78488	168.444	139569	0.18232
deletion	1:8463751-8476500	12750	0.0539604	1.24998e-11	7.67028e-25	1.48254e-11	2.21701e-96	0.339286
deletion	1:8502501-8503250	750	0	401.865	1.10827e-07	1	1	0
deletion	1:8503751-8508000	4250	0.106537	2.23397e-05	2892.58	14.0079	1.91992e+06	0.145833
deletion	1:8708001-8709000	1000	0.207137	783.28	0.02293	1	1	0.845238
deletion	1:8734501-8735250	750	0.0321192	575.303	8.40666e-06	1	1	0.1
deletion	1:8735751-8746250	10500	0.542412	0.0024043	1.45219e+09	0.02354	1.65351e+09	0.26087
deletion	1:8776501-8786750	10250	0.117187	1.55485e-11	2.51282e-71	1.93179e-11	4.07842e-59	0.398406
deletion	1:8788001-8792750	4750	0.236407	2.05681e-05	9.31798e-07	0.00124832	2.61071e-10	0.513636
deletion	1:8795501-8802750	7250	0.312092	6.30895e-09	1.15408	0.000214577	451.004	0.253165
deletion	1:9109501-9114000	4500	0.568986	0.000141381	8.69789e-05	0.265895	0.306266	0.0430839
duplication	1:9246001-9251750	5750	2.4554	5.72939e-05	1.04421e-16	0.114635	7.36584e-08	0.956771
deletion	1:9554751-9555500	750	0.0752995	363.164	3.03765e-05	1	1	0.21875
deletion	1:10192501-10193750	1250	0.179501	199.095	4.9743e-05	1	1	0.175439
deletion	1:10294751-10296500	1750	0.441501	0.696625	0.00115588	1	1	0.0844156
deletion	1:10586501-10590500	4000	0.0332764	3.98431e-11	4.5718e-37	6.3749e-10	4.50626e-33	0.0909091
deletion	1:10599251-10603500	4250	0.196816	8.10962e-07	7.11801e-12	0.00218145	5.42724e-18	0.506579
deletion	1:10604251-10605500	1250	0.108924	109.582	4.9743e-05	1	1	0.618182
deletion	1:10886751-10890500	3750	0.540531	0.0119351	12.0869	119.476	7545.89	0.777126
deletion	1:10891001-10892500	1500	0.313736	111.325	0.000128561	1	1	0.904348
deletion	1:10952501-10954000	1500	0.192852	58.3073	0.0212682	1	1	0.347368
deletion	1:11085001-11087000	2000	0.37456	1.34736	0.000750474	1	1	0.156716
deletion	1:11297001-11300750	3750	0.0220675	4.24993e-11	1.48798e-34	4.03226e-05	1.44587e-29	0
deletion	1:11553001-11555500	2500	0.0690119	2.87927e-05	5.08756e-24	31645.8	0.237645	0.232143
deletion	1:11781751-11782500	750	0	401.865	1.10827e-07	1	1	0
deletion	1:11876751-11881750	5000	0.430209	0.0153646	78.7332	122.639	83350.4	0.675545
deletion	1:11882501-11884750	2250	0.104147	0.053489	4.81153e-18	1	1	0.142857
deletion	1:11897751-11898250	500	0	32437.8	0.0327925	1	1	0
deletion	1:12225751-12229000	3250	0.305907	0.0116537	0.072526	3148.59	241022	0.298429
deletion	1:13448751-13450500	1750	0.0151071	0.000452689	4.35357e-23	1	1	0
duplication	1:13801501-13807250	5750	2.25535	0.017133	2.06762	11.7897	3129.62	0.996296
deletion	1:13885001-13889250	4250	0.317016	0.00612123	1.33521e+07	221.675	1.67182e+08	0.705426
deletion	1:14444001-14453250	9250	0.589606	1.37836e-10	390401	7.68505e-08	2.67618e+06	0.019334
duplication	1:14546751-14552000	5250	2.72053	0.0145655	6.49899e+08	94.6909	1.14454e+09	0.922289
duplication	1:15153501-15160000	6500	2.14543	0.00470241	24415	0.191018	886691	0.867996
duplication	1:15328501-15333750	5250	2.19289	0.000241067	9.22412e-13	0.826527	0.000142159	0.995801
deletion	1:15439251-15440000	750	0	401.865	1.10827e-07	1	1	0.1
duplication	1:15807751-15813750	6000	2.38843	0.0115202	3.36496e+06	10.2672	3.19152e+07	0.989939
deletion	1:16102751-16104750	2000	0.307992	1.31835	0.000391518	1	1	0.583815
deletion	1:16107251-16107750	500	0	32437.8	0.0327925	1	1	0.0512821
deletion	1:16388751-16394250	5500	0.047321	2.89768e-11	5.90905e-64	1.36605e-10	1.5958e-37	0.452055
deletion	1:16939001-16948500	9500	0.27397	1.67761e-11	10143.4	5.94991e-10	142541	0.215217
deletion	1:16971751-16973250	1500	0.150041	41.5452	0.0013247	1	1	0.258065
deletion	1:17145501-17151000	5500	0.0912849	2.89768e-11	3.16338e-34	2.90695e-07	1.3219e-18	0.736842
duplication	1:17359001-17364250	5250	2.40556	0.0115963	6.34364e-12	12.2132	0.000469002	0.872985
duplication	1:17453501-17460000	6500	1.92036	0.0068534	81.3043	0.450508	17082.5	0.937372
deletion	1:17886001-17888000	2000	0.0381897	0.00959654	5.59945e-17	1	1	0.208333
deletion	1:18108751-18110000	1250	0.0157893	0.00863478	2.76787e-17	1	1	0.0217391
deletion	1:18513001-18515250	2250	0.0724373	0.00546904	2.16336e-15	1	1	0.777778
duplication	1:18608251-18614500	6250	2.29019	3.69382e-05	1.07784e-10	0.0679488	4.11534e-05	0.994313
deletion	1:18734251-18735500	1250	0.170703	119.333	0.00018087	1	1	0.908537
deletion	1:18770501-18778000	7500	0.0090625	2.12497e-11	1.23052e-127	2.89768e-11	2.85019e-91	0.170732
deletion	1:19076501-19080250	3750	0.481164	0.0251459	4.19147e-05	153.243	1003.2	0.15
deletion	1:19385251-19386750	1500	0.042088	0.303115	2.70882e-15	1	1	0.163265
duplication	1:19444501-19448250	3750	2.63359	0.0166685	1.90849e-05	1845.91	694.927	0.997517
deletion	1:19692751-19693750	1000	0.201402	1265.2	0.0016261	1	1	0.345455
duplication	1:19757751-19763250	5500	2.33214	0.00498107	33553.5	7.57605	2.08593e+06	0.97824
