deletion	1:1251-17000	15750	0.240718	1.01189e-11	2.62191e-11	1.15907e-11	9.18978e-09	1
deletion	1:65251-67250	2000	0.190987	0.14328	2.10336e-08	1	1	0.818182
deletion	1:90251-91250	1000	0.123837	290.095	0.000451841	1	1	0.962264
deletion	1:106251-111750	5500	0.30173	2.57314e-08	9.21534e-05	1.77201e-05	8.58209e-12	0.858974
deletion	1:128251-132750	4500	0.296021	0.00182444	39056.7	7.32924	0.00940032	0.948718
duplication	1:157751-174250	16500	5.40553	0.00221548	2.85776e+09	0.0317509	2.85936e+09	0.984692
deletion	1:246251-247000	750	0.0755318	1104.84	0.000976071	1	1	0.959459
deletion	1:247751-249750	2000	0.220874	0.117327	2.29134e-12	1	1	1
deletion	1:264251-266000	1750	0.163275	0.00336246	1.12901e-13	1	1	0.976744
deletion	1:268001-269750	1750	0.193585	0.486042	4.05643e-09	1	1	1
deletion	1:349251-351250	2000	0.277948	0.488058	6.08505e-07	1	1	0.847368
deletion	1:379251-381500	2250	0.235161	0.70239	1.36282e-06	1	1	0.962963
deletion	1:383251-384750	1500	0.151658	3.07756	2.90322e-09	1	1	1
deletion	1:409751-411250	1500	0.211814	15.1396	1.3026e-06	1	1	1
deletion	1:440251-442000	1750	0.247584	13.0426	0.00056438	1	1	0.906433
deletion	1:452751-454750	2000	0.225919	0.187776	5.23824e-07	1	1	0.985401
deletion	1:458501-460000	1500	0.176156	3.4444	6.73519e-08	1	1	0.590361
deletion	1:497001-499500	2500	0.373851	0.444663	0.00940032	126717	2228	0.841346
deletion	1:501251-503500	2250	0.324759	2.02096	1.49224e-06	1	1	0.795673
deletion	1:505501-507250	1750	0.170088	0.0507199	1.13956e-10	1	1	0.947368
deletion	1:521001-523000	2000	0.310424	15.3577	0.0328321	1	1	0.937198
deletion	1:549501-554250	4750	0.345386	0.00731624	3.07155e+08	231.6	7.8716e+08	0.92987
deletion	1:564751-568000	3250	0.265174	0.000362821	2.14617e-08	181.625	0.765148	0.863874
deletion	1:577001-579250	2250	0.313322	1.40997	3.5744e-06	1	1	0.97351
deletion	1:583001-585250	2250	0.214237	0.00834472	1.28531e-11	1	1	0.990566
deletion	1:624751-626250	1500	0.224025	6.06586	3.93571e-05	1	1	0.9625
deletion	1:638251-640750	2500	0.320227	0.921704	0.000173683	436488	6.52196e+06	0.954098
deletion	1:662751-676250	13500	0.545504	1.84164e-08	2.61129e+09	5.58261e-07	2.64823e+09	0.963855
deletion	1:682001-683250	1250	0.258503	86.1006	0.00345687	1	1	0.974359
deletion	1:757501-759750	2250	0.341206	0.10239	5.2153e-08	1	1	0.981481
deletion	1:777751-779000	1250	0.257476	130.119	0.0142239	1	1	0.876106
deletion	1:809501-811500	2000	0.387734	2.05979	0.00261789	1	1	0.954286
deletion	1:812001-813000	1000	0.221436	59.4627	0.00436742	1	1	0.789474
deletion	1:953251-956250	3000	0.370182	0.41946	0.00703133	4457.78	736.626	0.992126
deletion	1:970751-972500	1750	0.261669	2.65219	0.000867126	1	1	0.974194
deletion	1:973501-975000	1500	0.248326	25.9022	7.52155e-06	1	1	0.812155
deletion	1:975751-977000	1250	0.107321	4.56386	8.96161e-09	1	1	1
