deletion	1:1-15000	15000	0.335104	214.28	2.34796e-05	214.28	2.34796e-05	1
duplication	1:15001-216000	201000	3.29891	2.74333e-05	2.871e+09	2.74333e-05	2.871e+09	0.879541
deletion	1:216001-222000	6000	0.520177	387.9	0.00250558	387.9	0.00250558	0.993967
deletion	1:324001-348000	24000	0.495716	6.06234	1.62147e-05	6.06234	1.62147e-05	0.98287
duplication	1:414001-552000	138000	2.30235	0.00932977	2.85732e+09	0.00932977	2.85732e+09	0.869155
duplication	1:639001-810000	171000	2.60988	0.0134929	1.28708e+08	0.0134929	1.28708e+08	0.890294
duplication	1:939001-1188000	249000	2.7357	7.6806e-12	2.87016e+09	7.6806e-12	2.87016e+09	0.92874
duplication	1:1194001-1440000	246000	2.72754	1.03657e-11	2.87095e+09	1.03657e-11	2.87095e+09	0.910221
duplication	1:1446001-1605000	159000	2.28876	9.45867e-07	2.87064e+09	9.45867e-07	2.87064e+09	0.898448
duplication	1:1680001-1752000	72000	1.96423	0.00770234	2.85939e+09	0.00770234	2.85939e+09	0.9227
deletion	1:1752001-1764000	12000	0.287871	20.2434	2.773e-30	20.2434	2.773e-30	0.847924
deletion	1:1818001-1839000	21000	0.337358	0.523057	4.00518e-30	0.523057	4.00518e-30	0.927296
deletion	1:1848001-1860000	12000	0.381513	115.13	6.10134e-14	115.13	6.10134e-14	0.885305
duplication	1:1860001-2544000	684000	5.54016	0	6.31393e+07	0	6.31393e+07	0.929558
duplication	1:2613001-3642000	1.029e+06	6.42363	0	1.80688e-13	0	1.80688e-13	0.885637
duplication	1:3645001-3795000	150000	3.94122	7.63888e-05	0.144824	7.63888e-05	0.144824	0.845049
duplication	1:3870001-4017000	147000	3.20214	4.9438e-10	6.1871e-09	4.9438e-10	6.1871e-09	0.883636
duplication	1:4032001-4860000	828000	3.92671	0	2.86899e+09	0	2.86899e+09	0.852113
duplication	1:4914001-5106000	192000	2.14576	3.44287e-06	2.86251e+09	3.44287e-06	2.86251e+09	0.854511
duplication	1:5130001-5325000	195000	2.29748	2.87488e-07	2.86874e+09	2.87488e-07	2.86874e+09	0.879933
duplication	1:5328001-5403000	75000	1.99244	0.00185364	2.31235e+09	0.00185364	2.31235e+09	0.880728
duplication	1:5418001-5610000	192000	3.16894	0	1.84778e+09	0	1.84778e+09	0.905628
deletion	1:5610001-5631000	21000	0.542292	73.0386	4.20527e-05	73.0386	4.20527e-05	0.866857
duplication	1:5724001-5781000	57000	2.5032	0.00356054	2.4348e-20	0.00356054	2.4348e-20	0.920454
duplication	1:5790001-6033000	243000	2.96551	0	6.20684e-40	0	6.20684e-40	0.910806
duplication	1:6144001-6255000	111000	2.66729	0.00129087	2.87086e+09	0.00129087	2.87086e+09	0.910275
duplication	1:6279001-6375000	96000	2.69817	0.00326008	8.94498e+07	0.00326008	8.94498e+07	0.876916
duplication	1:6405001-6492000	87000	2.50644	0.0166569	2.65414e+09	0.0166569	2.65414e+09	0.881457
duplication	1:6495001-6570000	75000	3.58135	0.000410308	3.1351e-158	0.000410308	3.1351e-158	0.909491
duplication	1:6576001-6753000	177000	3.00302	0	1.47395e+08	0	1.47395e+08	0.916557
duplication	1:6768001-7431000	663000	5.69356	0	0	0	0	0.921064
duplication	1:7521001-8064000	543000	5.13132	0	2.85177e+09	0	2.85177e+09	0.813137
duplication	1:8088001-8166000	78000	2.41519	0.00146405	1.00101e+06	0.00146405	1.00101e+06	0.865682
duplication	1:8259001-8472000	213000	3.55133	0	9.00383e-27	0	9.00383e-27	0.90054
duplication	1:8475001-8571000	96000	2.25764	0.0084783	1.12523e-23	0.0084783	1.12523e-23	0.859041
duplication	1:8670001-8928000	258000	3.22489	0	64.0177	0	64.0177	0.563687
duplication	1:8985001-9228000	243000	2.12091	0	3.47767e-22	0	3.47767e-22	0.96469
deletion	1:9243001-9273000	30000	0.211224	6.09231e-06	2.59188e-85	6.09231e-06	2.59188e-85	0.970177
duplication	1:9273001-9462000	189000	2.14894	0	8.26475e-13	0	8.26475e-13	0.932336
duplication	1:9471001-9612000	141000	2.01576	7.82169e-10	9.70915e-41	7.82169e-10	9.70915e-41	0.984177
duplication	1:9717001-9954000	237000	2.15154	0	1.47403e-88	0	1.47403e-88	0.966849
deletion	1:9978001-10017000	39000	0.263829	4.69508e-06	2.24552e-43	4.69508e-06	2.24552e-43	0.96574
duplication	1:10017001-10248000	231000	2.22777	2.7597e-12	8.48008e+08	2.7597e-12	8.48008e+08	0.925232
duplication	1:10254001-10374000	120000	2.01773	1.62029e-09	2.08592e-36	1.62029e-09	2.08592e-36	0.986524
deletion	1:10434001-10443000	9000	0.535297	596.033	7.38801e-05	596.033	7.38801e-05	0.740474
deletion	1:10449001-10470000	21000	0.422162	0.62423	5.68948e-18	0.62423	5.68948e-18	0.836753
duplication	1:10551001-10716000	165000	2.38709	0	2.81023e+09	0	2.81023e+09	0.328565
deletion	1:10731001-10746000	15000	0.276397	18.1137	2.07794e-25	18.1137	2.07794e-25	0.76341
duplication	1:10761001-10914000	153000	2.19173	8.75299e-08	1.57335e-05	8.75299e-08	1.57335e-05	0.569188
deletion	1:10950001-11019000	69000	0.33621	8.69286e-06	2.45611e+09	8.69286e-06	2.45611e+09	0.966127
deletion	1:11103001-11115000	12000	0.177119	0.310006	2.72618e-52	0.310006	2.72618e-52	0.836303
deletion	1:11127001-11145000	18000	0.47435	17.8042	3.64153e-09	17.8042	3.64153e-09	0.891512
deletion	1:11157001-11193000	36000	0.457311	0.00147381	0.000863784	0.00147381	0.000863784	0.684692
duplication	1:11193001-11349000	156000	1.98557	5.84366e-10	5.67462e-10	5.84366e-10	5.67462e-10	0.68503
duplication	1:11433001-11652000	219000	2.24819	0	123081	0	123081	0.329216
deletion	1:11652001-11661000	9000	0.479315	948.497	5.33494e-08	948.497	5.33494e-08	0.534483
deletion	1:13815001-13821000	6000	0.372876	15640.2	6.07391e-06	15640.2	6.07391e-06	0.107143
deletion	1:14556001-14562000	6000	0.390905	9703.02	7.74985e-07	9703.02	7.74985e-07	0.06691
deletion	1:19674001-19686000	12000	0.464607	552.926	3.44335e-06	552.926	3.44335e-06	0.68357
deletion	1:20508001-20517000	9000	0.527241	1513.76	0.00148972	1513.76	0.00148972	0.438017
deletion	1:24789001-24795000	6000	0.511138	307.709	0.000983091	307.709	0.000983091	0.216012
deletion	1:32427001-32433000	6000	0.104729	4316.06	0	4316.06	0	0.0388514
deletion	1:32592001-32598000	6000	0.308601	9999.8	1.16314e-10	9999.8	1.16314e-10	0.0938967
deletion	1:36288001-36297000	9000	0.116129	529.234	3.82417e-34	529.234	3.82417e-34	0.0122807
deletion	1:36444001-36459000	15000	0.355432	98.1228	5.93506e-10	98.1228	5.93506e-10	0.59293
deletion	1:37851001-37857000	6000	0.361801	14138.7	7.72302e-07	14138.7	7.72302e-07	0.0105263
deletion	1:39999001-40008000	9000	0.549242	504.616	2.92982e-05	504.616	2.92982e-05	0.203777
deletion	1:40674001-40683000	9000	0.330673	3544.11	3.06273e-06	3544.11	3.06273e-06	0.195444
deletion	1:41235001-41262000	27000	0.530566	0.0238016	3.32722e-13	0.0238016	3.32722e-13	0.0639652
deletion	1:42267001-42273000	6000	0.445633	2276.99	2.82522e-06	2276.99	2.82522e-06	0.00958904
deletion	1:48870001-48885000	15000	0.528118	154.578	0.00947517	154.578	0.00947517	0.155667
deletion	1:52986001-52998000	12000	0.51589	51.1101	1.12128e-08	51.1101	1.12128e-08	0.51762
deletion	1:55275001-55284000	9000	0.273549	3377.16	5.43282e-13	3377.16	5.43282e-13	0.104439
deletion	1:58371001-58386000	15000	0.566768	50.1502	0.00456837	50.1502	0.00456837	0.0498165
deletion	1:58458001-58467000	9000	0.45735	299.021	1.29399e-10	299.021	1.29399e-10	0.0596459
deletion	1:59406001-59412000	6000	0.0189489	850.834	0	850.834	0	0.0316901
deletion	1:74820001-74826000	6000	0.270767	12359.8	1.09427e-11	12359.8	1.09427e-11	0.0901163
